OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,CostBenefi,PresentVal,PresentVa1,NetPresent,Intersecti,FDOT Manag,FDOT Count,Intersect1,Intersect2,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect3,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
101434,226415,87030000,23.155,23.331,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,61000,8,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04510,Potential Location,0.906000018,1,13357.2024403125,0.0167763994418924,0.00814853687177631,0.0346966443002775,0.0670620227040842,0.243829714615686,59090.5136564547,,796190.057740171,3.55414558436014,35.8815403118833,479276.997816059,13357.2024403125,465919.795375747,CIC,6,87,87030000 = 23.235,BISCAYNE BLVD|NE 182ND ST,26000,87030000,87A13082,Y,-80.14801779,25.94401934,10,0.866865790652631,On-System / Off-System,On Corridor,"458150-1, 449271-1",2,933,0.18,100,0,0.5,Verified Match,"458150-1, 449271-1",2
101712,225188,87044000,0.277,0.341,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  976,6,MIAMI-DADE,45000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05397,Potential Location,0.906000018,1,13357.2024403125,0.0165541584902699,0.00698378561308261,0.027702349598561,0.050115128242028,0.162967930574915,30828.3829316533,,806878.975344081,2.49424609877613,18.7199229870201,250045.801004687,13357.2024403125,236688.598564374,CIS,6,87,87044000 = .293,SW 40TH ST,20250,87044000,87A33768,Y,-80.38136,25.73207135,10,0.742956058553565,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
97561,205929,86200000,2.687,2.897,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  858,4,BROWARD,57390,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05289,Potential Location,0.906000018,1,13357.2024403125,0.0165368508229401,0.00803218468542803,0.0342012142019897,0.0661044504324799,0.240348093210686,43301.2772936964,,807723.464602056,3.50339627612877,26.2938402567107,351212.147242124,13357.2024403125,337854.944801811,CIS,4,86,86200000 = 2.736|86A02140 = .275,NW 10TH TER|SW 10TH TER|W HALLANDALE BEACH BLVD,28288,86200000,86A02140,Y,-80.16266,25.98504984,10,0.854487896117685,On-System / Off-System,On Corridor,"446996-1, 444120-1, 449565-1, 436903-4",7,1108,0.21,100,0,0.3,Verified Match,"446996-1, 444120-1, 449565-1, 436903-4",7
78339,201517,86016000,4.383,4.545,MIAMI,URBAN MINOR ART,DIVIDED,,SR  848,4,BROWARD,40000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06233,Potential Location,0.906000018,1,13357.2024403125,0.0165204391711447,0.00696956027532669,0.0276459224254625,0.0500130482720202,0.162635979684058,30765.5883122351,,808525.869193763,2.48916554573982,18.6817922020836,249536.480391082,13357.2024403125,236179.277950769,CIC,4,86,86016000 = 4.5|86A19358 = .009,LAKESHORE DR|STIRLING RD,19500,86016000,86A19358,Y,-80.17932038,26.04759,10,0.741442724459956,On-System / Off-System,On Corridor,446370-1,1,854,0.16,100,0,0.3,Verified Match,446370-1,1
61469,119632,57040000,0.846,0.863,1460,URBAN PRIN ART OTHER,DIVIDED,,SR   85,3,OKALOOSA,40500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02447,Potential Location,0.906000018,1,13357.2024403125,0.0165134959121754,0.00696663108794899,0.027634303315531,0.0499920286403747,0.162567626554158,41366.975385723,,808865.821710366,2.4881193918923,25.119273856936,335523.226060744,13357.2024403125,322166.023620431,SI,3,57,57040000 = .863|57A01259 = 0,EGLIN PKWY NE|HOSPITAL DR,18750,57040000,57A01259,Y,-86.60520841,30.41363652,10,0.741131108721806,On-System / Off-System,On Corridor,450813-1,1,90,0.02,100,0.4,0.8,Verified Match,450813-1,1
118765,283172,94120000,8.852,9.056,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,,SR  716,4,ST. LUCIE,38000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-05087,Potential Location,0.906000018,1,13357.2024403125,0.0165042891351163,0.00801636900848507,0.0341338707112633,0.0659742882569974,0.239874838679702,58132.0757118703,,809317.040616567,3.49649795569959,35.2995479138313,471503.207536556,13357.2024403125,458146.005096243,CIS,4,94,94120000 = 8.903|94A00427 = .855,SE GOWIN DR|SE PORT ST LUCIE BLVD,17000,94120000,94A00427,Y,-80.29432502,27.2711197,10,0.852805376971781,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
92620,222804,87002000,5.632,6.234,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  823,6,MIAMI-DADE,49000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06112,Potential Location,0.906000018,1,13357.2024403125,0.0165024595450236,0.00696197512055683,0.0276158346448754,0.049958617763255,0.162458978692846,41339.3288394833,,809406.767753019,2.48645652176035,25.1024860410583,335298.987805534,13357.2024403125,321941.785365222,CIS,6,87,87002000 = 6.007|87A11420 = .252,NW 158TH ST|NW 57TH AVE,24500,87002000,87A11420,Y,-80.29292124,25.91697,10,0.740635792946942,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
30767,87789,29010000,8.586,8.63040274517692,LAKE CITY,URBAN MINOR ART,DIVIDED,US   90,SR   10,2,COLUMBIA,29000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02919,Potential Location,0.906000018,1,13357.2024403125,0.016490634618246,0.00695698647957254,0.0275960463689711,0.0499228196450807,0.162342567831655,41309.7069194763,,809987.168446111,2.48467483787104,25.0844987187103,335058.727499573,13357.2024403125,321701.525059261,SI,2,29,29010000 = 8.615|29A00977 = 0,NW RIDGEWOOD AVE|US-90,16250,29010000,29A00977,Y,-82.65798678,30.18223609,10,0.740105086357627,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
9493,31022,11010000,9.946,10.018,LEESBURG-EUSTIS-TAVARES,URBAN PRIN ART OTHER,DIVIDED,US  441,SR   44,5,LAKE,36967,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00494,Potential Location,0.906000018,1,13357.2024403125,0.0164229778199135,0.00797687494110085,0.0339657041275484,0.0656492541944075,0.238693052632607,57845.6777038795,,813324.026055516,3.47927183677655,35.1256384140983,469180.263142328,13357.2024403125,455823.060702015,CIS,5,11,11010000 = 10.011|11A03412 = .262,COLLEGE DR|US-441,17832,11010000,11A03412,Y,-81.79974022,28.82693949,10,0.848603879637003,On-System / Off-System,On Corridor,448735-1,1,380,0.07,100,0,0.4,Verified Match,448735-1,1
115729,255347,92090000,14.259,14.395,KISSIMMEE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  530,5,OSCEOLA,43000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06282,Potential Location,0.906000018,1,13357.2024403125,0.0163736957053489,0.00690765287569407,0.0274003564069198,0.0495688053579898,0.161191359049298,41016.7702113937,,815771.996785613,2.46705543260437,24.906618723268,332682.748390368,13357.2024403125,319325.545950056,CIS,5,92,92090000 = 14.393|92A02434 = .5,N EMORY AVE|W VINE ST,38750,92090000,92A02434,Y,-81.41999,28.30445638,10,0.734856829620889,On-System / Off-System,On Corridor,"448783-1, 454331-2, 454331-1",4,717,0.14,100,0,0.9,Verified Match,"448783-1, 454331-2, 454331-1",4
96291,206834,86100000,19.66,19.824,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,53500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03035,Potential Location,0.906000018,1,13357.2024403125,0.0163711885842831,0.00795172016950895,0.0338585945720401,0.0654422317693812,0.237940343173842,42867.4953959226,,815896.925965158,3.46830008543201,26.0304348183687,347693.787478309,13357.2024403125,334336.585037997,CIS,4,86,86100000 = 19.822|86A04681 = .983,SR-7|WINFIELD BLVD,26750,86100000,86A04681,Y,-80.20163823,26.25866,10,0.845927839593517,On-System / Off-System,On Corridor,457381-1,1,869,0.16,100,0,0.6,Verified Match,457381-1,1
66376,137246,72030000,5.567,5.588,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,2,DUVAL,39500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01477,Potential Location,0.906000018,1,13357.2024403125,0.0163330057384346,0.00793317421581111,0.0337796255044898,0.0652895995622102,0.237385390221113,57528.7743940995,,817804.307071324,3.46021090077467,34.9332051759824,466609.893424569,13357.2024403125,453252.690984257,CIS,2,72,72030000 = 5.571|72A07647 = .376,ROOSEVELT BLVD|VERONA AVE,37750,72030000,72A07647,Y,-81.70795478,30.26607519,10,0.843954865418071,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
68307,140692,72030000,6.124,6.138,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,2,DUVAL,39500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00533,Potential Location,0.906000018,1,13357.2024403125,0.0162356181741653,0.006849401417226,0.0271692922883298,0.0491507972069458,0.159832050478639,30235.1735063712,,822709.815975282,2.44625103208557,18.3597083503629,245234.341180893,13357.2024403125,231877.13874058,CIS,2,72,72030000 = 6.125|72A09784 = 1.908,ORTEGA FOREST DR|ROOSEVELT BLVD,19500,72030000,72A09784,Y,-81.71440645,30.27184889,10,0.728659864767421,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
69024,152986,75003000,7.075,7.1,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,58000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03241,Potential Location,0.906000018,1,13357.2024403125,0.0162313298835676,0.00684759229463008,0.0271621161020327,0.0491378150772066,0.15978983426784,30227.1875332547,,822927.174552417,2.44560490730066,18.3548590268662,245169.567785249,13357.2024403125,231812.365344936,CIS,5,75,75003000 = 7.076|75A08499 = .009,N SEMORAN BLVD|OLEANDER DR,30250,75003000,75A08499,Y,-81.31068571,28.55359171,10,0.728467404879937,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
92773,207417,86220000,13.004,13.053,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,4,BROWARD,55000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06152,Potential Location,0.906000018,1,13357.2024403125,0.0161815264186581,0.00682658145787137,0.0270787731162231,0.0489870428689843,0.15929954250118,30134.4398234598,,825459.977923407,2.43810092586124,18.2985398229549,244417.300777328,13357.2024403125,231060.098337016,CIS,4,86,86220000 = 13.047|86A15153 = .659,N UNIVERSITY DR|NW 27TH PL,27750,86220000,86A15153,Y,-80.25734771,26.15905,10,0.726232209052057,On-System / Off-System,On Corridor,"446998-1, 449243-3",2,260,0.05,100,0,0.6,Verified Match,"446998-1, 449243-3",2
114752,267562,93030000,4.839,4.914,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  806,4,PALM BEACH,41500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02854,Potential Location,0.906000018,1,13357.2024403125,0.0161518357211064,0.00784517735025168,0.0334049329686519,0.0645653900643707,0.234752248719262,42293.126112721,,826977.358546186,3.42182932674647,25.6816604836434,343035.138083399,13357.2024403125,329677.935643087,CIS,4,93,93030000 = 4.913,MARKET PLACE OF DELRAY|PINE WEST PLZ|W ATLANTIC AVE,17750,93030000,93A35741,Y,-80.12651,26.45782573,10,0.834593494948932,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
40282,84321,17120000,3.181,3.529,215,URBAN PRIN ART OTHER,DIVIDED,US  301,SR  683,1,SARASOTA,50000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02034,Potential Location,0.906000018,1,13357.2024403125,0.0161211895228987,0.00783029205397936,0.0333415510587223,0.0644428848720548,0.234306834088493,56782.7067399442,,828549.433113468,3.4153368102554,34.4801704170767,460558.616437368,13357.2024403125,447201.413997055,CIS,1,17,17120000 = 3.209|17A03500 = .012,47TH ST|N WASHINGTON BLVD|SANFORD CIR,21500,17120000,17A03500,Y,-82.53082126,27.37483,10,0.833009952489072,On-System / Off-System,On Corridor,456052-1,1,1829,0.35,100,0,1.1,Verified Match,456052-1,1
94660,207559,86220000,2.047,2.048,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,4,BROWARD,52500,6,45,0,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-06517,Potential Location,0.906000018,1,13357.2024403125,0.0160933170320935,0.00781675398701687,0.0332839056800117,0.0643314673049142,0.233901732773269,56684.5331238315,,829984.422333529,3.40943191448421,34.4205564393646,459762.340468796,13357.2024403125,446405.138028483,CIS,4,86,86220000 = 2.047,S UNIVERSITY DR|W AIRPORT RD,25000,86220000,86A36882,Y,-80.24788592,26.00148,10,0.831569732323658,On-System / Off-System,On Corridor,"443597-1, 446998-1",3,5,0,100,0,0.4,Verified Parallel Fallback,"443597-1, 446998-1",3
95606,199385,86020000,7.86,7.874,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,BROWARD,42500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04820,Potential Location,0.906000018,1,13357.2024403125,0.0160846634155626,0.00781255080184468,0.0332660084276408,0.0642968753157163,0.233775960323915,42117.2373259168,,830430.957441662,3.40759861210673,25.5748555126997,341608.522464872,13357.2024403125,328251.32002456,CIS,4,86,86020000 = 7.874|86A13230 = .012,S FEDERAL HWY|SE 9TH ST,22750,86020000,86A13230,Y,-80.10482681,26.21899262,10,0.83112258487929,On-System / Off-System,On Corridor,"457344-1, 457345-1",2,74,0.01,100,0.1,0.7,Verified Parallel Fallback,"457344-1, 457345-1",2
52812,124462,60020001,2.53,2.671,1460,URBAN PRIN ART OTHER,DIVIDED,US   98,SR   30,3,WALTON,53500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03409,Potential Location,0.906000018,1,13357.2024403125,0.0160112324601621,0.00777688433779303,0.0331141398607899,0.0640033422238689,0.232708708142584,56395.4115196698,,834239.492403026,3.39204197811052,34.2449930899736,457417.30526988,13357.2024403125,444060.102829567,CIC,3,60,60020001 = 2.59|60A00498 = .032,EMERALD COAST PKWY|SOUTH SHORE DR|US-98,25250,60020001,60A00498,Y,-86.35520378,30.38015795,10,0.827328279466376,On-System / Off-System,On Corridor,"455245-1, 409797-2",6,745,0.14,100,0,1.1,Verified Match,"455245-1, 409797-2",6
13908,22547,10120000,0.124,0.23,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,,SR  674,7,HILLSBOROUGH,20300,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03545,Potential Location,0.906000018,1,13357.2024403125,0.0159326260783373,0.00672157662679853,0.0266622539529675,0.0482335359793413,0.156849235322756,39911.8729503281,,838355.358033135,2.40059864489697,24.2356918153736,323721.04185897,13357.2024403125,310363.839418658,SI,7,10,10120000 = .13|10A02550 = 0,2ND ST SE|COLLEGE AVE E,8550,10120000,10A02550,Y,-82.43203912,27.71317353,10,0.715061480203106,On-System / Off-System,On Corridor,438702-1,5,558,0.11,100,0,0.4,Verified Match,438702-1,5
18449,65830,15007000,0.228,0.26,TAMPA-ST PETERSBURG,URBAN PRIN ART OTHER,DIVIDED,USA  19,SR  595,7,PINELLAS,32000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-01110,Potential Location,0.906000018,1,13357.2024403125,0.015909693666968,0.00671190201575214,0.0266238779958168,0.0481641116871103,0.156623476482394,39854.4263320171,,839563.772874203,2.3971433754777,24.2008084978467,323255.098324974,13357.2024403125,309897.895884661,CIS,7,15,15007000 = .247|15A09501 = .129,4TH AVE NW|N MISSOURI AVE,15000,15007000,15A09501,Y,-82.78776406,27.92033827,10,0.714032266064917,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
84022,171865,77080000,6.532,6.905,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,SEMINOLE,42500,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00405,Potential Location,0.906000018,1,13357.2024403125,0.0157048013333976,0.00662546306252713,0.0262810034813576,0.047543832161653,0.154606407501675,39341.1627466076,,850517.122550747,2.36627186340552,23.8891393839587,319092.070876378,13357.2024403125,305734.868436066,CIS,5,77,77080000 = 6.673,E ALTAMONTE DR|PLAZA ENTRANCE,28750,77080000,77A12496,Y,-81.35313,28.66310514,10,0.704836630982241,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
5078,1315,03010000,11.036,11.59,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   45,1,COLLIER,36000,6,40,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-00960,Potential Location,0.906000018,1,13357.2024403125,0.0156971271541202,0.0076243189034298,0.0324645129778394,0.0627477368576388,0.228143473069542,41102.4845596403,,850932.932451051,3.32549754523862,24.9586670581293,333377.968535792,13357.2024403125,320020.766095479,CIS,1,3,03010000 = 11.376|03A05814 = .751,4TH AVE N|9TH ST N,16500,3010000,03A05814,Y,-81.79617978,26.15175003,10,0.811097911000642,On-System / Off-System,On Corridor,"452524-1, 437908-1, 413627-1, 412666-1",7,2936,0.56,100,0,1.2,Verified Match,"452524-1, 437908-1, 413627-1, 412666-1",7
18149,62474,15090000,5.986,6.05,TAMPA-ST PETERSBURG,URBAN MINOR ART,DIVIDED,US   92,SR  687,7,PINELLAS,32500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03374,Potential Location,0.906000018,1,13357.2024403125,0.0153964113701748,0.00747825695122776,0.0318425780610433,0.0615456548018157,0.223772842527882,40315.0687640557,,867552.971868979,3.26178973478986,24.4805244619125,326991.321082787,13357.2024403125,313634.118642474,CIS,7,15,15090000 = 6.014|15A11358 = .556,4TH ST N|87TH AVE N,15250,15090000,15A11358,Y,-82.63876036,27.85162502,10,0.795559402471775,On-System / Off-System,On Corridor,454084-1,2,338,0.06,100,0,1.1,Verified Match,454084-1,2
105597,243355,89010000,16.801,16.807,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,MARTIN,36000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04769,Potential Location,0.906000018,1,13357.2024403125,0.0151500777210846,0.0073586091788125,0.0313331152867885,0.0605609600331147,0.220192606878036,53362.2174158912,,881659.004410459,3.2096029914886,32.4031462388655,432815.384015577,13357.2024403125,419458.181575265,CIS,4,89,89010000 = 16.805|89A10002 = .198,SE FEDERAL HWY|SE LUCKHARDT ST,11000,89010000,89A10002,Y,-80.22964323,27.16995828,10,0.78283091360725,On-System / Off-System,On Corridor,447649-1,1,32,0.01,100,0,0.6,Verified Parallel Fallback,447649-1,1
111878,204546,86190000,6.324,6.338,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  823,4,BROWARD,40500,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04836,Potential Location,0.906000018,1,13357.2024403125,0.0150108507344623,0.00729098464245313,0.0310451685644562,0.0600044137151624,0.21816906919747,52871.8264841037,,889836.470736909,3.18010721192988,32.1053660894186,428837.874276708,13357.2024403125,415480.671836396,CIS,4,86,86190000 = 6.332|86A02068 = .013,S FLAMINGO RD|SW 55TH ST,19750,86190000,86A02068,Y,-80.31308338,26.04874068,10,0.775636812616957,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
32683,88817,26250000,0.712,1.238,GAINESVILLE,URBAN MINOR ART,DIVIDED,,SR  121,2,ALACHUA,26806,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-03061,Potential Location,0.906000018,1,13357.2024403125,0.0149086781148678,0.00724135794150723,0.0308338570102948,0.0595959886202119,0.216684083055863,52511.9499447797,,895934.725895779,3.15846154439364,31.8868382115239,425918.953172817,13357.2024403125,412561.750732504,CIS,2,26,26250000 = .983|26A00706 = .573,SR-121|SW 39TH BLVD,14305,26250000,26A00706,Y,-82.37250116,29.61799228,10,0.77035737533516,On-System / Off-System,On Corridor,207712-6,2,2780,0.53,100,0,0.5,Verified Match,207712-6,2
81377,171457,77080000,3.386,3.405,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,SEMINOLE,47000,7,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-02647,Potential Location,0.906000018,1,13357.2024403125,0.0148340886187781,0.00720512875769222,0.0306795923706547,0.0592978243748039,0.215599992538832,52249.227800342,,900439.709076833,3.1426594690386,31.727305409503,423788.041240353,13357.2024403125,410430.838800041,CIS,5,77,77080000 = 3.394|77A05406 = .753,N WEATHERSFIELD AVE|SEMORAN BLVD|WEATHERSFIELD AVE,29750,77080000,77A05406,Y,-81.40662,28.66189567,10,0.766503206106169,On-System / Off-System,On Corridor,452880-1,1,100,0.02,100,1.4,0.7,Verified Match,452880-1,1
85605,193115,86015000,7.603,7.606,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  818,4,BROWARD,34000,6,45,1,PPFYA,Change Left-Turn Phasing from Protected-Permissive to Protected-Only,,PPFYA-04529,Potential Location,0.906000018,1,13357.2024403125,0.0148135568811016,0.00719515619939219,0.0306371290040964,0.0592157507532866,0.21530158239692,38788.880729619,,901687.727500002,3.13830974041805,23.5537771027757,314612.568995772,13357.2024403125,301255.36655546,CIS,4,86,86015000 = 7.606|86A19094 = .28,GRIFFIN RD|SW 35TH AVE|SW 48TH ST,15000,86015000,86A19094,Y,-80.19263,26.06257526,10,0.765442295445566,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
